price|quantity|type|timestamp
4740000|3.56|0|2024-04-29 00:09:45
4739000|5.4308|0|2024-04-29 00:09:45
4745000|0.2905|1|2024-04-29 00:09:45
4747000|0.0054|1|2024-04-29 00:09:45
4748000|5.8397|1|2024-04-29 00:09:45
4749000|4.3549|1|2024-04-29 00:09:45
4750000|9.532|1|2024-04-29 00:09:45
4744000|1.7422|0|2024-04-29 00:09:50
4743000|5.2131|0|2024-04-29 00:09:50
4742000|5.6657|0|2024-04-29 00:09:50
4741000|15.0632|0|2024-04-29 00:09:50
4739000|5.4308|0|2024-04-29 00:09:50
4745000|0.2905|1|2024-04-29 00:09:50
4747000|0.0074|1|2024-04-29 00:09:50
4748000|5.8417|1|2024-04-29 00:09:50
4749000|4.3569|1|2024-04-29 00:09:50
4750000|9.532|1|2024-04-29 00:09:50
4744000|2.9465|0|2024-04-29 00:09:55
4743000|7.5687|0|2024-04-29 00:09:55
4742000|2.1057|0|2024-04-29 00:09:55
4741000|15.0632|0|2024-04-29 00:09:55
4739000|6.4308|0|2024-04-29 00:09:55
4745000|0.1726|1|2024-04-29 00:09:55
4747000|0.0054|1|2024-04-29 00:09:55
4748000|1.4014|1|2024-04-29 00:09:55
4749000|4.4584|1|2024-04-29 00:09:55
4750000|9.864|1|2024-04-29 00:09:55
4744000|23.6122|0|2024-04-29 00:10:00
4743000|0.4487|0|2024-04-29 00:10:00
4741000|0.0632|0|2024-04-29 00:10:00
4739000|6.8679|0|2024-04-29 00:10:00
4738000|17.1056|0|2024-04-29 00:10:00
4745000|0.0|1|2024-04-29 00:10:00
4747000|0.0054|1|2024-04-29 00:10:00
4748000|1.4034|1|2024-04-29 00:10:00
4749000|3.0221|1|2024-04-29 00:10:00
4750000|4.971|1|2024-04-29 00:10:00
4745000|4.5376|0|2024-04-29 00:10:05
4744000|17.3872|0|2024-04-29 00:10:05
4743000|0.4487|0|2024-04-29 00:10:05
4741000|0.0632|0|2024-04-29 00:10:05
4739000|6.8679|0|2024-04-29 00:10:05
4747000|0.0054|1|2024-04-29 00:10:05
4748000|1.4014|1|2024-04-29 00:10:05
4749000|0.0201|1|2024-04-29 00:10:05
4750000|8.529|1|2024-04-29 00:10:05
4751000|4.3367|1|2024-04-29 00:10:05
4745000|2.6421|0|2024-04-29 00:10:10
4744000|3.5526|0|2024-04-29 00:10:10
4743000|3.7584|0|2024-04-29 00:10:10
4742000|18.56|0|2024-04-29 00:10:10
4741000|0.0632|0|2024-04-29 00:10:10
4747000|0.0054|1|2024-04-29 00:10:10
4748000|1.4034|1|2024-04-29 00:10:10
4749000|3.0221|1|2024-04-29 00:10:10
4750000|6.408|1|2024-04-29 00:10:10
4751000|7.5651|1|2024-04-29 00:10:10
4745000|2.6421|0|2024-04-29 00:10:15
4744000|7.1126|0|2024-04-29 00:10:15
4743000|3.7584|0|2024-04-29 00:10:15
4742000|15.0|0|2024-04-29 00:10:15
4741000|0.0632|0|2024-04-29 00:10:15
4747000|0.0054|1|2024-04-29 00:10:15
4748000|1.4034|1|2024-04-29 00:10:15
4749000|3.0221|1|2024-04-29 00:10:15
4750000|24.968|1|2024-04-29 00:10:15
4751000|4.0051|1|2024-04-29 00:10:15
4745000|2.6335|0|2024-04-29 00:10:20
4744000|2.3872|0|2024-04-29 00:10:20
4743000|2.5539|0|2024-04-29 00:10:20
4742000|4.7648|0|2024-04-29 00:10:20
4741000|18.6232|0|2024-04-29 00:10:20
4747000|3.5654|1|2024-04-29 00:10:20
4748000|4.4034|1|2024-04-29 00:10:20
4749000|7.9172|1|2024-04-29 00:10:20
4750000|21.0732|1|2024-04-29 00:10:20
4751000|4.0051|1|2024-04-29 00:10:20
4745000|2.6335|0|2024-04-29 00:10:25
4744000|2.3872|0|2024-04-29 00:10:25
4743000|2.5549|0|2024-04-29 00:10:25
4742000|1.2048|0|2024-04-29 00:10:25
4741000|18.6232|0|2024-04-29 00:10:25
4747000|6.5654|1|2024-04-29 00:10:25
4748000|4.4034|1|2024-04-29 00:10:25
4749000|7.9169|1|2024-04-29 00:10:25
4750000|21.0732|1|2024-04-29 00:10:25
4751000|4.0051|1|2024-04-29 00:10:25
4745000|2.6335|0|2024-04-29 00:10:30
4744000|2.3872|0|2024-04-29 00:10:30
4743000|0.4497|0|2024-04-29 00:10:30
4742000|1.2049|0|2024-04-29 00:10:30
4741000|18.6232|0|2024-04-29 00:10:30
4747000|6.5654|1|2024-04-29 00:10:30
4748000|4.4034|1|2024-04-29 00:10:30
4749000|7.9169|1|2024-04-29 00:10:30
4750000|21.0732|1|2024-04-29 00:10:30
4751000|9.3351|1|2024-04-29 00:10:30
4745000|1.8835|0|2024-04-29 00:10:34
4744000|2.3872|0|2024-04-29 00:10:34
4743000|2.5549|0|2024-04-29 00:10:34
4741000|19.8282|0|2024-04-29 00:10:34
4740000|10.0|0|2024-04-29 00:10:34
4747000|6.5654|1|2024-04-29 00:10:34
4748000|4.4034|1|2024-04-29 00:10:34
4749000|7.917|1|2024-04-29 00:10:34
4750000|21.0732|1|2024-04-29 00:10:34
4751000|9.3351|1|2024-04-29 00:10:34
4745000|1.8626|0|2024-04-29 00:10:39
4744000|2.3872|0|2024-04-29 00:10:39
4743000|0.4497|0|2024-04-29 00:10:39
4742000|1.2049|0|2024-04-29 00:10:39
4741000|18.6232|0|2024-04-29 00:10:39
4747000|6.5665|1|2024-04-29 00:10:39
4748000|4.4034|1|2024-04-29 00:10:39
4749000|7.917|1|2024-04-29 00:10:39
4750000|21.0732|1|2024-04-29 00:10:39
4751000|9.3351|1|2024-04-29 00:10:39
4745000|1.8626|0|2024-04-29 00:10:44
4744000|1.7422|0|2024-04-29 00:10:44
4743000|0.4497|0|2024-04-29 00:10:44
4742000|1.2049|0|2024-04-29 00:10:44
4741000|18.6232|0|2024-04-29 00:10:44
4747000|6.5246|1|2024-04-29 00:10:44
4748000|4.4034|1|2024-04-29 00:10:44
4749000|7.5821|1|2024-04-29 00:10:44
4750000|21.0732|1|2024-04-29 00:10:44
4751000|9.3351|1|2024-04-29 00:10:44
4745000|1.8478|0|2024-04-29 00:10:49
4744000|1.7422|0|2024-04-29 00:10:49
4743000|0.4497|0|2024-04-29 00:10:49
4742000|2.3585|0|2024-04-29 00:10:49
4741000|18.6232|0|2024-04-29 00:10:49
4747000|6.5235|1|2024-04-29 00:10:49
4748000|4.4014|1|2024-04-29 00:10:49
4749000|7.9152|1|2024-04-29 00:10:49
4750000|21.0712|1|2024-04-29 00:10:49
4751000|9.3351|1|2024-04-29 00:10:49
4745000|1.7918|0|2024-04-29 00:10:54
4744000|1.7422|0|2024-04-29 00:10:54
4743000|4.0097|0|2024-04-29 00:10:54
4742000|2.3585|0|2024-04-29 00:10:54
4741000|18.6232|0|2024-04-29 00:10:54
4747000|6.5235|1|2024-04-29 00:10:54
4748000|4.4034|1|2024-04-29 00:10:54
4749000|7.9172|1|2024-04-29 00:10:54
4750000|21.0732|1|2024-04-29 00:10:54
4751000|9.3351|1|2024-04-29 00:10:54
4745000|1.7918|0|2024-04-29 00:10:59
4744000|1.7422|0|2024-04-29 00:10:59
4743000|5.2144|0|2024-04-29 00:10:59
4741000|18.6232|0|2024-04-29 00:10:59
4740000|10.0|0|2024-04-29 00:10:59
4747000|6.5235|1|2024-04-29 00:10:59
4748000|4.4014|1|2024-04-29 00:10:59
4749000|7.5801|1|2024-04-29 00:10:59
4750000|6.4062|1|2024-04-29 00:10:59
4751000|24.3321|1|2024-04-29 00:10:59
4745000|1.779|0|2024-04-29 00:11:04
4744000|1.7422|0|2024-04-29 00:11:04
4743000|22.3196|0|2024-04-29 00:11:04
4741000|3.6232|0|2024-04-29 00:11:04
4740000|10.0|0|2024-04-29 00:11:04
4747000|0.001|1|2024-04-29 00:11:04
4748000|9.402|1|2024-04-29 00:11:04
4749000|4.0221|1|2024-04-29 00:11:04
4750000|9.9682|1|2024-04-29 00:11:04
4751000|19.0051|1|2024-04-29 00:11:04
4745000|1.779|0|2024-04-29 00:11:09
4744000|3.8474|0|2024-04-29 00:11:09
4743000|20.2144|0|2024-04-29 00:11:09
4741000|3.6232|0|2024-04-29 00:11:09
4740000|10.0|0|2024-04-29 00:11:09
4747000|0.001|1|2024-04-29 00:11:09
4748000|9.402|1|2024-04-29 00:11:09
4749000|4.0221|1|2024-04-29 00:11:09
4750000|9.968|1|2024-04-29 00:11:09
4751000|19.0021|1|2024-04-29 00:11:09
4745000|1.779|0|2024-04-29 00:11:14
4744000|3.8474|0|2024-04-29 00:11:14
4743000|4.0097|0|2024-04-29 00:11:14
4742000|1.2048|0|2024-04-29 00:11:14
4741000|18.6232|0|2024-04-29 00:11:14
4747000|3.561|1|2024-04-29 00:11:14
4748000|5.842|1|2024-04-29 00:11:14
4749000|4.3567|1|2024-04-29 00:11:14
4750000|9.6332|1|2024-04-29 00:11:14
4751000|19.0051|1|2024-04-29 00:11:14
4745000|1.7747|0|2024-04-29 00:11:19
4744000|1.7422|0|2024-04-29 00:11:19
4743000|2.5549|0|2024-04-29 00:11:19
4742000|1.2048|0|2024-04-29 00:11:19
4741000|15.0632|0|2024-04-29 00:11:19
4747000|0.001|1|2024-04-29 00:11:19
4748000|5.84|1|2024-04-29 00:11:19
4749000|7.9167|1|2024-04-29 00:11:19
4750000|6.0732|1|2024-04-29 00:11:19
4751000|19.0041|1|2024-04-29 00:11:19
4745000|1.7693|0|2024-04-29 00:11:24
4744000|1.7422|0|2024-04-29 00:11:24
4743000|2.5549|0|2024-04-29 00:11:24
4742000|1.2048|0|2024-04-29 00:11:24
4741000|15.0632|0|2024-04-29 00:11:24
4746000|3.56|1|2024-04-29 00:11:24
4747000|0.001|1|2024-04-29 00:11:24
4748000|5.84|1|2024-04-29 00:11:24
4749000|7.9167|1|2024-04-29 00:11:24
4750000|6.0732|1|2024-04-29 00:11:24
4745000|1.7693|0|2024-04-29 00:11:29
4744000|1.7422|0|2024-04-29 00:11:29
4743000|2.5549|0|2024-04-29 00:11:29
4742000|1.2048|0|2024-04-29 00:11:29
4741000|15.0632|0|2024-04-29 00:11:29
4746000|3.56|1|2024-04-29 00:11:29
4747000|0.001|1|2024-04-29 00:11:29
4748000|5.84|1|2024-04-29 00:11:29
4749000|7.9167|1|2024-04-29 00:11:29
4750000|6.0732|1|2024-04-29 00:11:29
4745000|1.7693|0|2024-04-29 00:11:34
4744000|1.7422|0|2024-04-29 00:11:34
4743000|2.5549|0|2024-04-29 00:11:34
4742000|1.2048|0|2024-04-29 00:11:34
4741000|15.0632|0|2024-04-29 00:11:34
4746000|3.56|1|2024-04-29 00:11:34
4747000|0.001|1|2024-04-29 00:11:34
4748000|5.84|1|2024-04-29 00:11:34
4749000|7.5801|1|2024-04-29 00:11:34
4750000|6.406|1|2024-04-29 00:11:34
4745000|1.7693|0|2024-04-29 00:11:39
4744000|1.7422|0|2024-04-29 00:11:39
4743000|2.5549|0|2024-04-29 00:11:39
4742000|1.2048|0|2024-04-29 00:11:39
4741000|15.0632|0|2024-04-29 00:11:39
4746000|3.56|1|2024-04-29 00:11:39
4747000|0.001|1|2024-04-29 00:11:39
4748000|5.84|1|2024-04-29 00:11:39
4749000|7.5821|1|2024-04-29 00:11:39
4750000|6.408|1|2024-04-29 00:11:39
4745000|1.7693|0|2024-04-29 00:11:44
4744000|1.7422|0|2024-04-29 00:11:44
4743000|2.5549|0|2024-04-29 00:11:44
4741000|16.2683|0|2024-04-29 00:11:44
4740000|13.56|0|2024-04-29 00:11:44
4746000|3.56|1|2024-04-29 00:11:44
4747000|1.4396|1|2024-04-29 00:11:44
4748000|4.4014|1|2024-04-29 00:11:44
4749000|7.9152|1|2024-04-29 00:11:44
4750000|6.0712|1|2024-04-29 00:11:44
4745000|1.7693|0|2024-04-29 00:11:49
4744000|1.7422|0|2024-04-29 00:11:49
4743000|0.4497|0|2024-04-29 00:11:49
4741000|19.8283|0|2024-04-29 00:11:49
4740000|10.0|0|2024-04-29 00:11:49
4746000|3.56|1|2024-04-29 00:11:49
4747000|4.4396|1|2024-04-29 00:11:49
4748000|8.9614|1|2024-04-29 00:11:49
4749000|4.3568|1|2024-04-29 00:11:49
4750000|11.4032|1|2024-04-29 00:11:49
4744000|0.0|0|2024-04-29 00:11:54
4743000|0.001|0|2024-04-29 00:11:54
4742000|2.1057|0|2024-04-29 00:11:54
4741000|0.0632|0|2024-04-29 00:11:54
4740000|28.56|0|2024-04-29 00:11:54
4745000|7.7906|1|2024-04-29 00:11:54
4747000|7.561|1|2024-04-29 00:11:54
4748000|18.4211|1|2024-04-29 00:11:54
4749000|4.0221|1|2024-04-29 00:11:54
4750000|11.301|1|2024-04-29 00:11:54
4741000|2.1689|0|2024-04-29 00:11:59
4740000|10.0|0|2024-04-29 00:11:59
4739000|15.5507|0|2024-04-29 00:11:59
4738000|1.2079|0|2024-04-29 00:11:59
4737000|0.4357|0|2024-04-29 00:11:59
4743000|5.9989|1|2024-04-29 00:11:59
4745000|9.2497|1|2024-04-29 00:11:59
4746000|4.8947|1|2024-04-29 00:11:59
4747000|4.001|1|2024-04-29 00:11:59
4748000|23.4159|1|2024-04-29 00:11:59
4741000|0.0632|0|2024-04-29 00:12:04
4740000|12.1079|0|2024-04-29 00:12:04
4739000|0.1008|0|2024-04-29 00:12:04
4738000|0.0021|0|2024-04-29 00:12:04
4737000|19.7663|0|2024-04-29 00:12:04
4742000|3.56|1|2024-04-29 00:12:04
4743000|9.5589|1|2024-04-29 00:12:04
4744000|1.0|1|2024-04-29 00:12:04
4745000|5.6679|1|2024-04-29 00:12:04
4746000|11.66|1|2024-04-29 00:12:04
4740000|12.1045|0|2024-04-29 00:12:09
4739000|0.1008|0|2024-04-29 00:12:09
4738000|0.0021|0|2024-04-29 00:12:09
4737000|15.0|0|2024-04-29 00:12:09
4736000|4.0079|0|2024-04-29 00:12:09
4741000|0.0298|1|2024-04-29 00:12:09
4743000|9.5589|1|2024-04-29 00:12:09
4744000|1.0|1|2024-04-29 00:12:09
4745000|5.3328|1|2024-04-29 00:12:09
4746000|11.9951|1|2024-04-29 00:12:09
4740000|12.1045|0|2024-04-29 00:12:14
4739000|0.1008|0|2024-04-29 00:12:14
4738000|0.0021|0|2024-04-29 00:12:14
4737000|18.56|0|2024-04-29 00:12:14
4736000|1.6542|0|2024-04-29 00:12:14
4741000|3.5898|1|2024-04-29 00:12:14
4743000|9.5589|1|2024-04-29 00:12:14
4744000|1.0|1|2024-04-29 00:12:14
4745000|5.3328|1|2024-04-29 00:12:14
4746000|11.9951|1|2024-04-29 00:12:14
4740000|12.412|0|2024-04-29 00:12:19
4739000|0.1008|0|2024-04-29 00:12:19
4738000|0.0021|0|2024-04-29 00:12:19
4737000|15.0|0|2024-04-29 00:12:19
4736000|5.2142|0|2024-04-29 00:12:19
4741000|3.5898|1|2024-04-29 00:12:19
4743000|9.5589|1|2024-04-29 00:12:19
4744000|1.0|1|2024-04-29 00:12:19
4745000|5.6682|1|2024-04-29 00:12:19
4746000|11.66|1|2024-04-29 00:12:19
4740000|12.412|0|2024-04-29 00:12:23
4739000|0.1008|0|2024-04-29 00:12:23
4738000|0.0021|0|2024-04-29 00:12:23
4737000|18.56|0|2024-04-29 00:12:23
4736000|1.6542|0|2024-04-29 00:12:23
4741000|0.6993|1|2024-04-29 00:12:23
4743000|9.5589|1|2024-04-29 00:12:23
4744000|1.654|1|2024-04-29 00:12:23
4745000|5.6682|1|2024-04-29 00:12:23
4746000|11.66|1|2024-04-29 00:12:23
4740000|12.412|0|2024-04-29 00:12:28
4739000|0.1008|0|2024-04-29 00:12:28
4738000|3.5621|0|2024-04-29 00:12:28
4737000|15.0|0|2024-04-29 00:12:28
4736000|1.6542|0|2024-04-29 00:12:28
4742000|3.56|1|2024-04-29 00:12:28
4743000|5.9989|1|2024-04-29 00:12:28
4744000|1.654|1|2024-04-29 00:12:28
4745000|8.8928|1|2024-04-29 00:12:28
4746000|11.995|1|2024-04-29 00:12:28
4740000|12.7199|0|2024-04-29 00:12:33
4739000|0.1038|0|2024-04-29 00:12:33
4738000|18.5621|0|2024-04-29 00:12:33
4737000|3.56|0|2024-04-29 00:12:33
4736000|1.6541|0|2024-04-29 00:12:33
4743000|8.0244|1|2024-04-29 00:12:33
4744000|3.654|1|2024-04-29 00:12:33
4745000|8.8928|1|2024-04-29 00:12:33
4746000|4.0|1|2024-04-29 00:12:33
4747000|22.8726|1|2024-04-29 00:12:33
4740000|12.7199|0|2024-04-29 00:12:38
4739000|0.1038|0|2024-04-29 00:12:38
4738000|18.5621|0|2024-04-29 00:12:38
4737000|4.7661|0|2024-04-29 00:12:38
4736000|0.4479|0|2024-04-29 00:12:38
4742000|3.56|1|2024-04-29 00:12:38
4743000|3.0|1|2024-04-29 00:12:38
4744000|0.654|1|2024-04-29 00:12:38
4745000|8.8928|1|2024-04-29 00:12:38
4746000|1.3349|1|2024-04-29 00:12:38
4740000|12.7199|0|2024-04-29 00:12:43
4739000|0.1038|0|2024-04-29 00:12:43
4738000|18.5621|0|2024-04-29 00:12:43
4737000|3.56|0|2024-04-29 00:12:43
4736000|1.6541|0|2024-04-29 00:12:43
4743000|0.9579|1|2024-04-29 00:12:43
4744000|2.1184|1|2024-04-29 00:12:43
4745000|8.8928|1|2024-04-29 00:12:43
4746000|1.3349|1|2024-04-29 00:12:43
4747000|22.5373|1|2024-04-29 00:12:43
4740000|12.7199|0|2024-04-29 00:12:48
4739000|0.1038|0|2024-04-29 00:12:48
4738000|18.5621|0|2024-04-29 00:12:48
4737000|3.56|0|2024-04-29 00:12:48
4736000|1.6541|0|2024-04-29 00:12:48
4743000|4.5179|1|2024-04-29 00:12:48
4744000|2.1184|1|2024-04-29 00:12:48
4745000|5.6681|1|2024-04-29 00:12:48
4746000|4.56|1|2024-04-29 00:12:48
4747000|17.2073|1|2024-04-29 00:12:48
4740000|12.7199|0|2024-04-29 00:12:53
4739000|0.1038|0|2024-04-29 00:12:53
4738000|18.5621|0|2024-04-29 00:12:53
4737000|3.56|0|2024-04-29 00:12:53
4736000|1.6541|0|2024-04-29 00:12:53
4743000|4.5179|1|2024-04-29 00:12:53
4744000|2.1184|1|2024-04-29 00:12:53
4745000|5.6681|1|2024-04-29 00:12:53
4746000|4.56|1|2024-04-29 00:12:53
4747000|17.2073|1|2024-04-29 00:12:53
4740000|12.7199|0|2024-04-29 00:12:58
4739000|3.6638|0|2024-04-29 00:12:58
4738000|15.0021|0|2024-04-29 00:12:58
4737000|3.56|0|2024-04-29 00:12:58
4736000|1.654|0|2024-04-29 00:12:58
4743000|4.9579|1|2024-04-29 00:12:58
4744000|4.214|1|2024-04-29 00:12:58
4745000|5.3328|1|2024-04-29 00:12:58
4746000|4.8951|1|2024-04-29 00:12:58
4747000|16.001|1|2024-04-29 00:12:58
4740000|12.1045|0|2024-04-29 00:13:03
4739000|3.6638|0|2024-04-29 00:13:03
4738000|15.0021|0|2024-04-29 00:13:03
4737000|3.56|0|2024-04-29 00:13:03
4736000|1.654|0|2024-04-29 00:13:03
4743000|4.7324|1|2024-04-29 00:13:03
4744000|4.214|1|2024-04-29 00:13:03
4745000|5.3328|1|2024-04-29 00:13:03
4746000|4.8951|1|2024-04-29 00:13:03
4747000|17.2072|1|2024-04-29 00:13:03
4740000|11.8154|0|2024-04-29 00:13:08
4739000|3.6638|0|2024-04-29 00:13:08
4738000|15.0021|0|2024-04-29 00:13:08
4737000|3.56|0|2024-04-29 00:13:08
4736000|1.654|0|2024-04-29 00:13:08
4743000|8.1862|1|2024-04-29 00:13:08
4744000|0.654|1|2024-04-29 00:13:08
4745000|5.3328|1|2024-04-29 00:13:08
4746000|4.8951|1|2024-04-29 00:13:08
4747000|17.2072|1|2024-04-29 00:13:08
4740000|11.9753|0|2024-04-29 00:13:13
4739000|3.6638|0|2024-04-29 00:13:13
4738000|15.0021|0|2024-04-29 00:13:13
4737000|3.56|0|2024-04-29 00:13:13
4736000|1.654|0|2024-04-29 00:13:13
4743000|6.7248|1|2024-04-29 00:13:13
4744000|3.654|1|2024-04-29 00:13:13
4745000|5.3328|1|2024-04-29 00:13:13
4746000|4.8953|1|2024-04-29 00:13:13
4747000|17.2072|1|2024-04-29 00:13:13
4740000|11.9753|0|2024-04-29 00:13:18
4739000|3.6638|0|2024-04-29 00:13:18
4738000|15.0021|0|2024-04-29 00:13:18
4737000|3.56|0|2024-04-29 00:13:18
4736000|1.654|0|2024-04-29 00:13:18
4743000|7.0995|1|2024-04-29 00:13:18
4744000|3.654|1|2024-04-29 00:13:18
4745000|5.3328|1|2024-04-29 00:13:18
4746000|4.8953|1|2024-04-29 00:13:18
4747000|17.2072|1|2024-04-29 00:13:18
4740000|12.5907|0|2024-04-29 00:13:23
4739000|3.6638|0|2024-04-29 00:13:23
4738000|15.0021|0|2024-04-29 00:13:23
4737000|3.56|0|2024-04-29 00:13:23
4736000|1.654|0|2024-04-29 00:13:23
4743000|5.0552|1|2024-04-29 00:13:23
4744000|3.654|1|2024-04-29 00:13:23
4745000|5.3328|1|2024-04-29 00:13:23
4746000|4.56|1|2024-04-29 00:13:23
4747000|17.2072|1|2024-04-29 00:13:23
4740000|12.5907|0|2024-04-29 00:13:28
4739000|3.6638|0|2024-04-29 00:13:28
4738000|15.0021|0|2024-04-29 00:13:28
4737000|3.56|0|2024-04-29 00:13:28
4736000|1.654|0|2024-04-29 00:13:28
4743000|5.0552|1|2024-04-29 00:13:28
4744000|3.654|1|2024-04-29 00:13:28
4745000|5.6682|1|2024-04-29 00:13:28
4746000|4.56|1|2024-04-29 00:13:28
4747000|17.2072|1|2024-04-29 00:13:28
4740000|12.5907|0|2024-04-29 00:13:33
4739000|3.6638|0|2024-04-29 00:13:33
4738000|15.0021|0|2024-04-29 00:13:33
4737000|3.56|0|2024-04-29 00:13:33
4736000|0.4479|0|2024-04-29 00:13:33
4743000|1.1547|1|2024-04-29 00:13:33
4744000|3.654|1|2024-04-29 00:13:33
4745000|5.2306|1|2024-04-29 00:13:33
4746000|7.56|1|2024-04-29 00:13:33
4747000|1.336|1|2024-04-29 00:13:33
4740000|14.1841|0|2024-04-29 00:13:38
4739000|2.2099|0|2024-04-29 00:13:38
4738000|19.7679|0|2024-04-29 00:13:38
4736000|0.4479|0|2024-04-29 00:13:38
4735000|10.8858|0|2024-04-29 00:13:38
4743000|0.4372|1|2024-04-29 00:13:38
4744000|3.654|1|2024-04-29 00:13:38
4745000|8.7906|1|2024-04-29 00:13:38
4746000|4.0|1|2024-04-29 00:13:38
4747000|7.896|1|2024-04-29 00:13:38
4740000|16.2902|0|2024-04-29 00:13:43
4739000|0.1038|0|2024-04-29 00:13:43
4738000|19.7679|0|2024-04-29 00:13:43
4736000|6.1135|0|2024-04-29 00:13:43
4735000|11.5497|0|2024-04-29 00:13:43
4743000|0.5449|1|2024-04-29 00:13:43
4744000|0.654|1|2024-04-29 00:13:43
4745000|7.7906|1|2024-04-29 00:13:43
4746000|4.0|1|2024-04-29 00:13:43
4747000|7.561|1|2024-04-29 00:13:43
4740000|31.2898|0|2024-04-29 00:13:48
4739000|1.3094|0|2024-04-29 00:13:48
4738000|3.5621|0|2024-04-29 00:13:48
4736000|6.1135|0|2024-04-29 00:13:48
4735000|11.5497|0|2024-04-29 00:13:48
4743000|0.5238|1|2024-04-29 00:13:48
4744000|0.654|1|2024-04-29 00:13:48
4745000|4.2306|1|2024-04-29 00:13:48
4746000|4.0|1|2024-04-29 00:13:48
4747000|4.001|1|2024-04-29 00:13:48
4740000|29.0198|0|2024-04-29 00:13:53
4739000|6.9751|0|2024-04-29 00:13:53
4738000|0.0021|0|2024-04-29 00:13:53
4736000|6.1135|0|2024-04-29 00:13:53
4735000|11.5497|0|2024-04-29 00:13:53
4743000|0.4835|1|2024-04-29 00:13:53
4744000|0.654|1|2024-04-29 00:13:53
4745000|4.2306|1|2024-04-29 00:13:53
4746000|7.56|1|2024-04-29 00:13:53
4747000|4.001|1|2024-04-29 00:13:53
4740000|33.0198|0|2024-04-29 00:13:58
4739000|4.8694|0|2024-04-29 00:13:58
4738000|0.0021|0|2024-04-29 00:13:58
4736000|6.1135|0|2024-04-29 00:13:58
4735000|11.5497|0|2024-04-29 00:13:58
4743000|0.4835|1|2024-04-29 00:13:58
4744000|0.654|1|2024-04-29 00:13:58
4746000|6.56|1|2024-04-29 00:13:58
4747000|4.001|1|2024-04-29 00:13:58
4748000|24.7344|1|2024-04-29 00:13:58
4741000|9.6431|0|2024-04-29 00:14:03
4740000|28.8785|0|2024-04-29 00:14:03
4739000|0.1038|0|2024-04-29 00:14:03
4738000|0.0021|0|2024-04-29 00:14:03
4737000|1.0|0|2024-04-29 00:14:03
4743000|0.0|1|2024-04-29 00:14:03
4744000|0.654|1|2024-04-29 00:14:03
4747000|8.0416|1|2024-04-29 00:14:03
4748000|5.4014|1|2024-04-29 00:14:03
4749000|8.3546|1|2024-04-29 00:14:03
4741000|10.8483|0|2024-04-29 00:14:08
4740000|28.8785|0|2024-04-29 00:14:08
4739000|0.5492|0|2024-04-29 00:14:08
4738000|0.0021|0|2024-04-29 00:14:08
4737000|1.3354|0|2024-04-29 00:14:08
4743000|0.0|1|2024-04-29 00:14:08
4744000|0.654|1|2024-04-29 00:14:08
4747000|8.0416|1|2024-04-29 00:14:08
4748000|5.4014|1|2024-04-29 00:14:08
4749000|8.3528|1|2024-04-29 00:14:08
4742000|11.7396|0|2024-04-29 00:14:13
4741000|3.56|0|2024-04-29 00:14:13
4740000|25.3185|0|2024-04-29 00:14:13
4739000|0.8846|0|2024-04-29 00:14:13
4738000|1.0021|0|2024-04-29 00:14:13
4743000|0.0|1|2024-04-29 00:14:13
4744000|0.654|1|2024-04-29 00:14:13
4747000|0.001|1|2024-04-29 00:14:13
4748000|5.8765|1|2024-04-29 00:14:13
4749000|4.0221|1|2024-04-29 00:14:13
4742000|9.6344|0|2024-04-29 00:14:18
4741000|3.56|0|2024-04-29 00:14:18
4740000|25.3185|0|2024-04-29 00:14:18
4739000|0.5492|0|2024-04-29 00:14:18
4738000|1.3376|0|2024-04-29 00:14:18
4744000|0.0397|1|2024-04-29 00:14:18
4747000|1.4761|1|2024-04-29 00:14:18
4748000|7.9614|1|2024-04-29 00:14:18
4749000|4.0221|1|2024-04-29 00:14:18
4750000|24.531|1|2024-04-29 00:14:18
4743000|7.7013|0|2024-04-29 00:14:23
4742000|0.654|0|2024-04-29 00:14:23
4741000|5.6657|0|2024-04-29 00:14:23
4740000|25.3185|0|2024-04-29 00:14:23
4739000|5.8792|0|2024-04-29 00:14:23
4744000|0.0|1|2024-04-29 00:14:23
4747000|1.4761|1|2024-04-29 00:14:23
4748000|7.9614|1|2024-04-29 00:14:23
4749000|4.1243|1|2024-04-29 00:14:23
4750000|24.531|1|2024-04-29 00:14:23
4744000|3.5599|0|2024-04-29 00:14:27
4743000|4.1413|0|2024-04-29 00:14:27
4742000|6.3197|0|2024-04-29 00:14:27
4740000|25.3185|0|2024-04-29 00:14:27
4739000|11.9671|0|2024-04-29 00:14:27
4747000|0.001|1|2024-04-29 00:14:27
4748000|7.9614|1|2024-04-29 00:14:27
4749000|4.1243|1|2024-04-29 00:14:27
4750000|24.531|1|2024-04-29 00:14:27
4751000|4.7677|1|2024-04-29 00:14:27
4744000|7.7012|0|2024-04-29 00:14:32
4742000|6.3197|0|2024-04-29 00:14:32
4740000|25.3185|0|2024-04-29 00:14:32
4739000|11.9671|0|2024-04-29 00:14:32
4738000|1.0021|0|2024-04-29 00:14:32
4747000|0.001|1|2024-04-29 00:14:32
4748000|7.9614|1|2024-04-29 00:14:32
4749000|4.1243|1|2024-04-29 00:14:32
4750000|24.531|1|2024-04-29 00:14:32
4751000|4.339|1|2024-04-29 00:14:32
4744000|7.7012|0|2024-04-29 00:14:37
